state,district,block_id,block_name,panchayat_id,panchayat_name,n_days,rainfall_mean_mm,rainfall_min_mm,rainfall_max_mm,n_wet_days,n_cells,mapping_method,fallback_distance_m
KARNATAKA,Shivamogga,5898,BHADRAVATI,219837,ANTHARAGANGE,1,2.3666365443608792,2.3666365443608792,2.3666365443608792,1,5,area_weighted,
KARNATAKA,Shivamogga,5898,BHADRAVATI,219838,ARAHATHOLALU,1,2.000361680984497,2.000361680984497,2.000361680984497,1,1,area_weighted,
KARNATAKA,Shivamogga,5898,BHADRAVATI,219839,ARAKERE,1,2.0812089443206787,2.0812089443206787,2.0812089443206787,1,1,direct_grid,
KARNATAKA,Shivamogga,5898,BHADRAVATI,219840,ARALAHALLI,1,2.1881542205810547,2.1881542205810547,2.1881542205810547,1,1,area_weighted,
KARNATAKA,Shivamogga,5898,BHADRAVATI,219841,ARALIKOPPA,1,3.0365960815013517,3.0365960815013517,3.0365960815013517,1,4,area_weighted,
KARNATAKA,Shivamogga,5898,BHADRAVATI,219842,AREBILACHI,1,2.0938336849212646,2.0938336849212646,2.0938336849212646,1,1,area_weighted,
KARNATAKA,Shivamogga,5898,BHADRAVATI,219843,ATTIGUNDA,1,2.1881542205810547,2.1881542205810547,2.1881542205810547,1,1,direct_grid,
KARNATAKA,Shivamogga,5898,BHADRAVATI,219844,BARANDURU,1,2.6225028651851265,2.6225028651851265,2.6225028651851265,1,2,area_weighted,
KARNATAKA,Shivamogga,5898,BHADRAVATI,219845,BILAKI,1,2.703371354920026,2.703371354920026,2.703371354920026,1,4,area_weighted,
KARNATAKA,Shivamogga,5898,BHADRAVATI,219846,DASARAKALLAHALLI,1,2.3702577255680923,2.3702577255680923,2.3702577255680923,1,2,area_weighted,
KARNATAKA,Shivamogga,5898,BHADRAVATI,219847,DODDERI,1,2.2376971483230594,2.2376971483230594,2.2376971483230594,1,5,direct_grid,
KARNATAKA,Shivamogga,5898,BHADRAVATI,219848,DONABAGATTA,1,2.616624116897583,2.616624116897583,2.616624116897583,1,1,area_weighted,
KARNATAKA,Shivamogga,5898,BHADRAVATI,219850,GUDUMAGATTA,1,2.616624116897583,2.616624116897583,2.616624116897583,1,1,direct_grid,
KARNATAKA,Shivamogga,5898,BHADRAVATI,219851,HIRIYURU,1,3.1371788041851643,3.1371788041851643,3.1371788041851643,1,3,area_weighted,
KARNATAKA,Shivamogga,5898,BHADRAVATI,219853,KAGEKODAMAGGI,1,2.41882081099281,2.41882081099281,2.41882081099281,1,3,area_weighted,
KARNATAKA,Shivamogga,5898,BHADRAVATI,219854,KALLAHAL,1,2.184825841420108,2.184825841420108,2.184825841420108,1,5,area_weighted,
KARNATAKA,Shivamogga,5898,BHADRAVATI,219855,KALLAHALLI,1,3.0608065128326416,3.0608065128326416,3.0608065128326416,1,1,direct_grid,
KARNATAKA,Shivamogga,5898,BHADRAVATI,219856,KAMBADALU HOSURU,1,3.2397656440734863,3.2397656440734863,3.2397656440734863,1,1,direct_grid,
KARNATAKA,Shivamogga,5898,BHADRAVATI,219857,KAREHALLI,1,2.5542730395024265,2.5542730395024265,2.5542730395024265,1,4,area_weighted,
KARNATAKA,Shivamogga,5898,BHADRAVATI,219858,KUDLIGERE,1,2.241894483566284,2.241894483566284,2.241894483566284,1,1,direct_grid,
KARNATAKA,Shivamogga,5898,BHADRAVATI,219859,KUMMARANAHALLI,1,2.289639949798584,2.289639949798584,2.289639949798584,1,1,direct_grid,
KARNATAKA,Shivamogga,5898,BHADRAVATI,219860,MANGOTE,1,1.8814340748465672,1.8814340748465672,1.8814340748465672,1,3,area_weighted,
KARNATAKA,Shivamogga,5898,BHADRAVATI,219861,MARASHETTYHALLI,1,2.0938336849212646,2.0938336849212646,2.0938336849212646,1,1,direct_grid,
KARNATAKA,Shivamogga,5898,BHADRAVATI,219862,MAVINAKERE,1,2.385098934173584,2.385098934173584,2.385098934173584,1,1,direct_grid,
KARNATAKA,Shivamogga,5898,BHADRAVATI,219863,MYDOLALU,1,1.8084164233548865,1.8084164233548865,1.8084164233548865,1,4,area_weighted,
KARNATAKA,Shivamogga,5898,BHADRAVATI,219864,NAGATHIBELAGALU,1,2.3268110492494896,2.3268110492494896,2.3268110492494896,1,4,area_weighted,
KARNATAKA,Shivamogga,5898,BHADRAVATI,219865,NIMBEGONDI,1,1.670352555732013,1.670352555732013,1.670352555732013,1,6,area_weighted,
KARNATAKA,Shivamogga,5898,BHADRAVATI,219866,SIDLIPURA,1,2.251799592475253,2.251799592475253,2.251799592475253,1,3,area_weighted,
KARNATAKA,Shivamogga,5898,BHADRAVATI,219867,SINGANAMANE,1,3.684335037552085,3.684335037552085,3.684335037552085,1,4,area_weighted,
KARNATAKA,Shivamogga,5898,BHADRAVATI,219868,SYDARAKALLAHALLI,1,1.3638404607772827,1.3638404607772827,1.3638404607772827,1,1,direct_grid,
KARNATAKA,Shivamogga,5898,BHADRAVATI,219869,TAVARAGATTA,1,3.487933874130249,3.487933874130249,3.487933874130249,1,1,direct_grid,
KARNATAKA,Shivamogga,5898,BHADRAVATI,219871,VEERAPURA,1,2.2806171990928985,2.2806171990928985,2.2806171990928985,1,4,area_weighted,
KARNATAKA,Shivamogga,5898,BHADRAVATI,219872,YEDEHALLI,1,1.9861416340869587,1.9861416340869587,1.9861416340869587,1,4,area_weighted,
KARNATAKA,Shivamogga,5898,BHADRAVATI,219873,YEREHALLI,1,2.363580135950898,2.363580135950898,2.363580135950898,1,3,area_weighted,
KARNATAKA,Shivamogga,5898,BHADRAVATI,272945,HANUMANTHAPURA,1,2.000361680984497,2.000361680984497,2.000361680984497,1,1,direct_grid,
KARNATAKA,Shivamogga,5898,BHADRAVATI,272946,SANYASIKODAMAGGE,1,2.027681350708008,2.027681350708008,2.027681350708008,1,1,direct_grid,
KARNATAKA,Shivamogga,5899,HOSANAGARA,219874,AMRUTHA,1,4.966570615768433,4.966570615768433,4.966570615768433,1,2,direct_grid,
KARNATAKA,Shivamogga,5899,HOSANAGARA,219875,ANDAGADHUDHURU,1,6.684006452560425,6.684006452560425,6.684006452560425,1,2,direct_grid,
KARNATAKA,Shivamogga,5899,HOSANAGARA,219876,ARAMANEKOPPA,1,4.305231213569641,4.305231213569641,4.305231213569641,1,2,direct_grid,
KARNATAKA,Shivamogga,5899,HOSANAGARA,219877,ARASALU,1,2.8694225549697876,2.8694225549697876,2.8694225549697876,1,2,direct_grid,
KARNATAKA,Shivamogga,5899,HOSANAGARA,219878,BALURU,1,3.5475974954999523,3.5475974954999523,3.5475974954999523,1,6,area_weighted,
KARNATAKA,Shivamogga,5899,HOSANAGARA,219879,BELLURU,1,3.3252339363098145,3.3252339363098145,3.3252339363098145,1,2,direct_grid,
KARNATAKA,Shivamogga,5899,HOSANAGARA,219880,CHIKKAJENI,1,4.4555277824401855,4.4555277824401855,4.4555277824401855,1,1,direct_grid,
KARNATAKA,Shivamogga,5899,HOSANAGARA,219881,HARATHALU,1,3.7411882877349854,3.7411882877349854,3.7411882877349854,1,1,direct_grid,
KARNATAKA,Shivamogga,5899,HOSANAGARA,219882,HARIDRAVATHI,1,3.6344852447509766,3.6344852447509766,3.6344852447509766,1,1,direct_grid,
KARNATAKA,Shivamogga,5899,HOSANAGARA,219883,HEDDHARIPURA,1,3.972943862279256,3.972943862279256,3.972943862279256,1,3,direct_grid,
KARNATAKA,Shivamogga,5899,HOSANAGARA,219884,HOSURU(SAMPEKATTE),1,16.53800106048584,16.53800106048584,16.53800106048584,1,2,direct_grid,
KARNATAKA,Shivamogga,5899,HOSANAGARA,219885,HUMCHA,1,5.86191987991333,5.86191987991333,5.86191987991333,1,1,direct_grid,
KARNATAKA,Shivamogga,5899,HOSANAGARA,219886,JENI,1,4.03247332572937,4.03247332572937,4.03247332572937,1,2,direct_grid,
KARNATAKA,Shivamogga,5899,HOSANAGARA,219887,KARIMANE,1,14.09339714050293,14.09339714050293,14.09339714050293,1,2,direct_grid,
KARNATAKA,Shivamogga,5899,HOSANAGARA,219888,KENCHANALA,1,2.8132288455963135,2.8132288455963135,2.8132288455963135,1,1,direct_grid,
KARNATAKA,Shivamogga,5899,HOSANAGARA,219889,KODURU,1,4.6179046630859375,4.6179046630859375,4.6179046630859375,1,1,direct_grid,
KARNATAKA,Shivamogga,5899,HOSANAGARA,219890,M.GUDDEKOPPA,1,5.042322753154194,5.042322753154194,5.042322753154194,1,4,area_weighted,
KARNATAKA,Shivamogga,5899,HOSANAGARA,219891,MARUTHIPURA,1,4.1557841300964355,4.1557841300964355,4.1557841300964355,1,3,direct_grid,
KARNATAKA,Shivamogga,5899,HOSANAGARA,219892,KAIRAGUNDA,1,11.027902603149414,11.027902603149414,11.027902603149414,1,2,direct_grid,
KARNATAKA,Shivamogga,5899,HOSANAGARA,219893,MELINABESIGE,1,5.201507091522217,5.201507091522217,5.201507091522217,1,3,direct_grid,
KARNATAKA,Shivamogga,5899,HOSANAGARA,219894,MUMBARU,1,5.308080673217773,5.308080673217773,5.308080673217773,1,1,direct_grid,
KARNATAKA,Shivamogga,5899,HOSANAGARA,219895,MUDUGOPPA-NAGARA,1,5.900318145751953,5.900318145751953,5.900318145751953,1,1,direct_grid,
KARNATAKA,Shivamogga,5899,HOSANAGARA,219896,NITTURU,1,14.274044354756672,14.274044354756672,14.274044354756672,1,6,direct_grid,
KARNATAKA,Shivamogga,5899,HOSANAGARA,219897,PURAPPEMANE,1,3.7523562908172607,3.7523562908172607,3.7523562908172607,1,1,direct_grid,
KARNATAKA,Shivamogga,5899,HOSANAGARA,219898,REPPANPETE,1,3.6578290462493896,3.6578290462493896,3.6578290462493896,1,1,direct_grid,
KARNATAKA,Shivamogga,5899,HOSANAGARA,219899,SONALE,1,6.052964210510254,6.052964210510254,6.052964210510254,1,1,direct_grid,
KARNATAKA,Shivamogga,5899,HOSANAGARA,219900,SULAGODU,1,23.23454475402832,23.23454475402832,23.23454475402832,1,1,direct_grid,
KARNATAKA,Shivamogga,5899,HOSANAGARA,219901,TRINIVE,1,6.245579719543457,6.245579719543457,6.245579719543457,1,1,direct_grid,
KARNATAKA,Shivamogga,5899,HOSANAGARA,219902,YADURU,1,14.92517058054606,14.92517058054606,14.92517058054606,1,3,direct_grid,
KARNATAKA,Shivamogga,5899,HOSANAGARA,272947,RAMACHANDRAPURA,1,5.672867805729019,5.672867805729019,5.672867805729019,1,4,area_weighted,
KARNATAKA,Shivamogga,5900,SAGAR,219903,ACHAPURA,1,3.3596103191375732,3.3596103191375732,3.3596103191375732,1,1,direct_grid,
KARNATAKA,Shivamogga,5900,SAGAR,219904,ANANDAPURA,1,3.047774076461792,3.047774076461792,3.047774076461792,1,1,direct_grid,
KARNATAKA,Shivamogga,5900,SAGAR,219905,ARALAGODU,1,6.848144213358561,6.848144213358561,6.848144213358561,1,3,direct_grid,
KARNATAKA,Shivamogga,5900,SAGAR,219906,AVINAHALLI,1,3.738522370656331,3.738522370656331,3.738522370656331,1,3,direct_grid,
KARNATAKA,Shivamogga,5900,SAGAR,219907,BANUKULI,1,23.72234716415405,23.72234716415405,23.72234716415405,1,5,direct_grid,
KARNATAKA,Shivamogga,5900,SAGAR,219908,BARURU,1,2.2373636960983276,2.2373636960983276,2.2373636960983276,1,2,direct_grid,
KARNATAKA,Shivamogga,5900,SAGAR,219909,BHIMANAKONE,1,3.1134226322174072,3.1134226322174072,3.1134226322174072,1,1,direct_grid,
KARNATAKA,Shivamogga,5900,SAGAR,219910,BHIMANERI,1,4.477587878704071,4.477587878704071,4.477587878704071,1,4,direct_grid,
KARNATAKA,Shivamogga,5900,SAGAR,219911,CHANNAGONDA,1,22.533100700378423,22.533100700378423,22.533100700378423,1,5,direct_grid,
KARNATAKA,Shivamogga,5900,SAGAR,219912,GOWTHAMAPURA,1,2.6447797417640686,2.6447797417640686,2.6447797417640686,1,4,direct_grid,
KARNATAKA,Shivamogga,5900,SAGAR,219913,HEGGODU,1,3.498543620109558,3.498543620109558,3.498543620109558,1,2,direct_grid,
KARNATAKA,Shivamogga,5900,SAGAR,219914,HERENELLURU,1,2.276237964630127,2.276237964630127,2.276237964630127,1,1,direct_grid,
KARNATAKA,Shivamogga,5900,SAGAR,219915,HIREBILAGUNJI,1,2.719875693321228,2.719875693321228,2.719875693321228,1,2,direct_grid,
KARNATAKA,Shivamogga,5900,SAGAR,219916,HOSURU,1,3.20967698097229,3.20967698097229,3.20967698097229,1,1,direct_grid,
KARNATAKA,Shivamogga,5900,SAGAR,219917,KALMANE,1,3.140197147397194,3.140197147397194,3.140197147397194,1,6,area_weighted,
KARNATAKA,Shivamogga,5900,SAGAR,219918,KANDIKA,1,4.271213054656982,4.271213054656982,4.271213054656982,1,1,direct_grid,
KARNATAKA,Shivamogga,5900,SAGAR,219919,KANLE,1,3.57435941696167,3.57435941696167,3.57435941696167,1,1,direct_grid,
KARNATAKA,Shivamogga,5900,SAGAR,219920,KELADI,1,2.845502441844616,2.845502441844616,2.845502441844616,1,6,area_weighted,
KARNATAKA,Shivamogga,5900,SAGAR,219921,KOLURU,1,3.8984224796295166,3.8984224796295166,3.8984224796295166,1,2,direct_grid,
KARNATAKA,Shivamogga,5900,SAGAR,219922,KUDARURU,1,5.298004001379013,5.298004001379013,5.298004001379013,1,4,direct_grid,
KARNATAKA,Shivamogga,5900,SAGAR,219923,MALVE,1,2.7050251960754395,2.7050251960754395,2.7050251960754395,1,1,direct_grid,
KARNATAKA,Shivamogga,5900,SAGAR,219924,MARATTURU,1,3.950075387954712,3.950075387954712,3.950075387954712,1,1,direct_grid,
KARNATAKA,Shivamogga,5900,SAGAR,219925,MASURU,1,2.796210765838623,2.796210765838623,2.796210765838623,1,1,direct_grid,
KARNATAKA,Shivamogga,5900,SAGAR,219926,NADAKALASI,1,2.761497735977173,2.761497735977173,2.761497735977173,1,1,direct_grid,
KARNATAKA,Shivamogga,5900,SAGAR,219927,PADAVAGODU,1,2.6590502500471125,2.6590502500471125,2.6590502500471125,1,6,area_weighted,
KARNATAKA,Shivamogga,5900,SAGAR,219928,SANNASHANUBHOG,1,20.183578491210938,20.183578491210938,20.183578491210938,1,2,direct_grid,
KARNATAKA,Shivamogga,5900,SAGAR,219929,SHIRAVANTHE,1,3.627978114094484,3.627978114094484,3.627978114094484,1,4,area_weighted,
KARNATAKA,Shivamogga,5900,SAGAR,219930,SYDURU,1,2.9687631130218506,2.9687631130218506,2.9687631130218506,1,1,direct_grid,
KARNATAKA,Shivamogga,5900,SAGAR,219931,TALAGUPPA,1,4.833230018615723,4.833230018615723,4.833230018615723,1,1,direct_grid,
KARNATAKA,Shivamogga,5900,SAGAR,219932,TALAVATA,1,4.586463809013367,4.586463809013367,4.586463809013367,1,2,direct_grid,
KARNATAKA,Shivamogga,5900,SAGAR,219933,TUMARI,1,6.571180184682209,6.571180184682209,6.571180184682209,1,3,direct_grid,
KARNATAKA,Shivamogga,5900,SAGAR,219934,TYAGARTHI,1,2.3954732418060303,2.3954732418060303,2.3954732418060303,1,1,direct_grid,
KARNATAKA,Shivamogga,5900,SAGAR,219935,ULLURU,1,5.214094758033752,5.214094758033752,5.214094758033752,1,2,direct_grid,
KARNATAKA,Shivamogga,5900,SAGAR,219936,YADAJIGALEMANE,1,4.837385257085164,4.837385257085164,4.837385257085164,1,3,direct_grid,
KARNATAKA,Shivamogga,5900,SAGAR,219937,YADEHALLI,1,3.472282648086548,3.472282648086548,3.472282648086548,1,1,direct_grid,
KARNATAKA,Shivamogga,5901,SHIKARPUR,219938,INAM AGRAHARAMUCHADI,1,0.2714111644190991,0.2714111644190991,0.2714111644190991,0,4,area_weighted,
KARNATAKA,Shivamogga,5901,SHIKARPUR,219939,AMATEKOPPA,1,2.056401531418226,2.056401531418226,2.056401531418226,1,4,area_weighted,
KARNATAKA,Shivamogga,5901,SHIKARPUR,219940,AMBARAGOPPA,1,1.782369792279302,1.782369792279302,1.782369792279302,1,4,area_weighted,
KARNATAKA,Shivamogga,5901,SHIKARPUR,219941,ARASINAGERE,1,2.2813031673431396,2.2813031673431396,2.2813031673431396,1,1,direct_grid,
KARNATAKA,Shivamogga,5901,SHIKARPUR,219942,BAGANAKATTE,1,1.8053872292024526,1.8053872292024526,1.8053872292024526,1,2,area_weighted,
KARNATAKA,Shivamogga,5901,SHIKARPUR,219943,BEGURU,1,1.7872806787490845,1.7872806787490845,1.7872806787490845,1,1,direct_grid,
KARNATAKA,Shivamogga,5901,SHIKARPUR,219944,BELAGAVI,1,1.068243145942688,1.068243145942688,1.068243145942688,1,1,direct_grid,
KARNATAKA,Shivamogga,5901,SHIKARPUR,219945,BILAKI,1,0.48083630204200745,0.48083630204200745,0.48083630204200745,0,1,direct_grid,
KARNATAKA,Shivamogga,5901,SHIKARPUR,219946,CHIKKAJAMBURU,1,1.3700064420700073,1.3700064420700073,1.3700064420700073,1,1,direct_grid,
KARNATAKA,Shivamogga,5901,SHIKARPUR,219947,CHIKKAMAGADI,1,0.0,0.0,0.0,0,1,direct_grid,
KARNATAKA,Shivamogga,5901,SHIKARPUR,219948,CHURCHUGUNDI,1,1.93582238765729,1.93582238765729,1.93582238765729,1,3,area_weighted,
KARNATAKA,Shivamogga,5901,SHIKARPUR,219949,ESURU,1,1.9481496810913086,1.9481496810913086,1.9481496810913086,1,1,direct_grid,
KARNATAKA,Shivamogga,5901,SHIKARPUR,219950,GAMA,1,1.9116609927978814,1.9116609927978814,1.9116609927978814,1,2,area_weighted,
KARNATAKA,Shivamogga,5901,SHIKARPUR,219951,GODDANAKOPPA,1,1.7568025058789158,1.7568025058789158,1.7568025058789158,1,4,area_weighted,
KARNATAKA,Shivamogga,5901,SHIKARPUR,219952,GOGGA,1,1.9312090977063205,1.9312090977063205,1.9312090977063205,1,6,area_weighted,
KARNATAKA,Shivamogga,5901,SHIKARPUR,219953,GUDDADATHUMMENAKATTE,1,1.6673712134361267,1.6673712134361267,1.6673712134361267,1,2,direct_grid,
KARNATAKA,Shivamogga,5901,SHIKARPUR,219954,HARIGI,1,0.9526592943539138,0.9526592943539138,0.9526592943539138,0,4,area_weighted,
KARNATAKA,Shivamogga,5901,SHIKARPUR,219955,HAROGOPPA,1,1.9078880548477173,1.9078880548477173,1.9078880548477173,1,3,direct_grid,
KARNATAKA,Shivamogga,5901,SHIKARPUR,219956,HEREJAMBURU,1,1.597845196723938,1.597845196723938,1.597845196723938,1,1,direct_grid,
KARNATAKA,Shivamogga,5901,SHIKARPUR,219957,HITTALA,1,2.0202534345550602,2.0202534345550602,2.0202534345550602,1,2,area_weighted,
KARNATAKA,Shivamogga,5901,SHIKARPUR,219958,HOSURU,1,1.8609977960586548,1.8609977960586548,1.8609977960586548,1,1,direct_grid,
KARNATAKA,Shivamogga,5901,SHIKARPUR,219959,JAKKANAHALLI,1,1.8289717435836792,1.8289717435836792,1.8289717435836792,1,1,direct_grid,
KARNATAKA,Shivamogga,5901,SHIKARPUR,219960,JAKKINAKOPPA,1,1.9853312969207764,1.9853312969207764,1.9853312969207764,1,1,direct_grid,
KARNATAKA,Shivamogga,5901,SHIKARPUR,219961,KAGINALLI,1,1.995085597038269,1.995085597038269,1.995085597038269,1,1,direct_grid,
KARNATAKA,Shivamogga,5901,SHIKARPUR,219962,KALMANE,1,2.065164566040039,2.065164566040039,2.065164566040039,1,1,direct_grid,
KARNATAKA,Shivamogga,5901,SHIKARPUR,219963,KAPPANAHALLI,1,2.030874490737915,2.030874490737915,2.030874490737915,1,1,direct_grid,
KARNATAKA,Shivamogga,5901,SHIKARPUR,219964,KITTADAHALLI,1,1.7637526656564575,1.7637526656564575,1.7637526656564575,1,4,area_weighted,
KARNATAKA,Shivamogga,5901,SHIKARPUR,219965,KORATIGERE,1,0.7373834252357483,0.7373834252357483,0.7373834252357483,0,1,direct_grid,
KARNATAKA,Shivamogga,5901,SHIKARPUR,219966,MALAVALLI,1,0.1502019315958023,0.1502019315958023,0.1502019315958023,0,1,direct_grid,
KARNATAKA,Shivamogga,5901,SHIKARPUR,219967,MANCHIKOPPA,1,1.2267146110534668,1.2267146110534668,1.2267146110534668,1,1,direct_grid,
KARNATAKA,Shivamogga,5901,SHIKARPUR,219968,MARAVALLI,1,1.8316937685012817,1.8316937685012817,1.8316937685012817,1,1,direct_grid,
KARNATAKA,Shivamogga,5901,SHIKARPUR,219969,MATTIKOTE,1,1.7030967122646798,1.7030967122646798,1.7030967122646798,1,2,area_weighted,
KARNATAKA,Shivamogga,5901,SHIKARPUR,219970,MUDDANAHALLI,1,1.8283960819244385,1.8283960819244385,1.8283960819244385,1,1,direct_grid,
KARNATAKA,Shivamogga,5901,SHIKARPUR,219971,MUDUBASIDDAPURA,1,2.2354628298763215,2.2354628298763215,2.2354628298763215,1,4,area_weighted,
KARNATAKA,Shivamogga,5901,SHIKARPUR,219972,NARASAPURA,1,0.23365498509673743,0.23365498509673743,0.23365498509673743,0,3,area_weighted,
KARNATAKA,Shivamogga,5901,SHIKARPUR,219973,NELAVAGILU,1,1.7859840393066406,1.7859840393066406,1.7859840393066406,1,1,direct_grid,
KARNATAKA,Shivamogga,5901,SHIKARPUR,219974,SALURU,1,2.102851390838623,2.102851390838623,2.102851390838623,1,1,direct_grid,
KARNATAKA,Shivamogga,5901,SHIKARPUR,219975,SUNNADAKOPPA,1,1.1951773654839943,1.1951773654839943,1.1951773654839943,1,6,area_weighted,
KARNATAKA,Shivamogga,5901,SHIKARPUR,219976,THADAGANI,1,1.4714855782234928,1.4714855782234928,1.4714855782234928,1,4,area_weighted,
KARNATAKA,Shivamogga,5901,SHIKARPUR,219977,THALAGUNDA,1,0.900840485692568,0.900840485692568,0.900840485692568,0,4,area_weighted,
KARNATAKA,Shivamogga,5901,SHIKARPUR,219978,THARALAGATTA,1,1.8673724214524585,1.8673724214524585,1.8673724214524585,1,7,area_weighted,
KARNATAKA,Shivamogga,5901,SHIKARPUR,219979,THOGARSI,1,0.5704115033149719,0.5704115033149719,0.5704115033149719,0,1,direct_grid,
KARNATAKA,Shivamogga,5901,SHIKARPUR,219980,UDAGANI,1,1.5635837316513062,1.5635837316513062,1.5635837316513062,1,1,direct_grid,
KARNATAKA,Shivamogga,5901,SHIKARPUR,272948,HOTHANA KATTE,1,2.039086220754766,2.039086220754766,2.039086220754766,1,2,area_weighted,
KARNATAKA,Shivamogga,5902,SHIVAMOGGA,219870,THADASA,1,2.159405093969899,2.159405093969899,2.159405093969899,1,6,area_weighted,
KARNATAKA,Shivamogga,5902,SHIVAMOGGA,219981,ABBALAGERE,1,2.629940288526746,2.629940288526746,2.629940288526746,1,4,area_weighted,
KARNATAKA,Shivamogga,5902,SHIVAMOGGA,219982,AGASAVALLI,1,2.995358467102051,2.995358467102051,2.995358467102051,1,1,direct_grid,
KARNATAKA,Shivamogga,5902,SHIVAMOGGA,219983,AYANURU-I,1,2.5260918140411377,2.5260918140411377,2.5260918140411377,1,1,direct_grid,
KARNATAKA,Shivamogga,5902,SHIVAMOGGA,219984,B.BEERANAHALLI,1,2.58274272886129,2.58274272886129,2.58274272886129,1,4,area_weighted,
KARNATAKA,Shivamogga,5902,SHIVAMOGGA,219985,BALEKOPPA,1,2.116352081298828,2.116352081298828,2.116352081298828,1,1,direct_grid,
KARNATAKA,Shivamogga,5902,SHIVAMOGGA,219986,BIDARE,1,2.8515796661376953,2.8515796661376953,2.8515796661376953,1,1,direct_grid,
KARNATAKA,Shivamogga,5902,SHIVAMOGGA,219987,CHORADI,1,2.3502899408340454,2.3502899408340454,2.3502899408340454,1,2,direct_grid,
KARNATAKA,Shivamogga,5902,SHIVAMOGGA,219988,GAJANURU,1,3.423247277736664,3.423247277736664,3.423247277736664,1,4,direct_grid,
KARNATAKA,Shivamogga,5902,SHIVAMOGGA,219989,HADONAHALLI,1,1.965290964332878,1.965290964332878,1.965290964332878,1,5,area_weighted,
KARNATAKA,Shivamogga,5902,SHIVAMOGGA,219990,HARAMAGATTA,1,2.243053436279297,2.243053436279297,2.243053436279297,1,1,direct_grid,
KARNATAKA,Shivamogga,5902,SHIVAMOGGA,219991,HARANAHALLI,1,2.2792298793792725,2.2792298793792725,2.2792298793792725,1,1,direct_grid,
KARNATAKA,Shivamogga,5902,SHIVAMOGGA,219992,HASUDI,1,2.786849780415564,2.786849780415564,2.786849780415564,1,2,area_weighted,
KARNATAKA,Shivamogga,5902,SHIVAMOGGA,219993,HOLALURU,1,2.134291751694676,2.134291751694676,2.134291751694676,1,2,area_weighted,
KARNATAKA,Shivamogga,5902,SHIVAMOGGA,219994,HOLEBENAVALLI,1,2.788043659575459,2.788043659575459,2.788043659575459,1,4,area_weighted,
KARNATAKA,Shivamogga,5902,SHIVAMOGGA,219995,HOSAHALLI,1,3.081813413944468,3.081813413944468,3.081813413944468,1,6,area_weighted,
KARNATAKA,Shivamogga,5902,SHIVAMOGGA,219996,KADEKALLU,1,3.4031808630876963,3.4031808630876963,3.4031808630876963,1,6,area_weighted,
KARNATAKA,Shivamogga,5902,SHIVAMOGGA,219997,KOMMANALU,1,2.33943772315979,2.33943772315979,2.33943772315979,1,1,direct_grid,
KARNATAKA,Shivamogga,5902,SHIVAMOGGA,219998,KONAGAVALLI,1,2.3552799224853516,2.3552799224853516,2.3552799224853516,1,1,direct_grid,
KARNATAKA,Shivamogga,5902,SHIVAMOGGA,219999,KORALAHALLI,1,3.225269079208374,3.225269079208374,3.225269079208374,1,1,direct_grid,
KARNATAKA,Shivamogga,5902,SHIVAMOGGA,220000,KOTEGANGURU,1,2.5972540378570557,2.5972540378570557,2.5972540378570557,1,1,direct_grid,
KARNATAKA,Shivamogga,5902,SHIVAMOGGA,220001,KUDLI,1,2.508281496739732,2.508281496739732,2.508281496739732,1,4,area_weighted,
KARNATAKA,Shivamogga,5902,SHIVAMOGGA,220002,KUMSI,1,2.3157131671905518,2.3157131671905518,2.3157131671905518,1,1,direct_grid,
KARNATAKA,Shivamogga,5902,SHIVAMOGGA,220003,KUNCHENAHALLI,1,2.3334591388702393,2.3334591388702393,2.3334591388702393,1,1,direct_grid,
KARNATAKA,Shivamogga,5902,SHIVAMOGGA,220004,MALLAPURA,1,2.2244904984893625,2.2244904984893625,2.2244904984893625,1,4,area_weighted,
KARNATAKA,Shivamogga,5902,SHIVAMOGGA,220005,MANDAGATTA,1,2.560544729232788,2.560544729232788,2.560544729232788,1,1,direct_grid,
KARNATAKA,Shivamogga,5902,SHIVAMOGGA,220006,MATTURU,1,3.140984525839902,3.140984525839902,3.140984525839902,1,4,area_weighted,
KARNATAKA,Shivamogga,5902,SHIVAMOGGA,220007,MELINAHANASAVADI,1,2.6145730018615723,2.6145730018615723,2.6145730018615723,1,1,direct_grid,
KARNATAKA,Shivamogga,5902,SHIVAMOGGA,220008,NIDIGE-I,1,2.9125627552261273,2.9125627552261273,2.9125627552261273,1,3,area_weighted,
KARNATAKA,Shivamogga,5902,SHIVAMOGGA,220009,PILLANGERE,1,2.666865587234497,2.666865587234497,2.666865587234497,1,1,direct_grid,
KARNATAKA,Shivamogga,5902,SHIVAMOGGA,220010,PURADALU,1,2.7550716400146484,2.7550716400146484,2.7550716400146484,1,1,direct_grid,
KARNATAKA,Shivamogga,5902,SHIVAMOGGA,220011,RAMANAGARA,1,2.2377853783946158,2.2377853783946158,2.2377853783946158,1,5,area_weighted,
KARNATAKA,Shivamogga,5902,SHIVAMOGGA,220012,SANTHEKADURU,1,2.988358033593265,2.988358033593265,2.988358033593265,1,2,area_weighted,
KARNATAKA,Shivamogga,5902,SHIVAMOGGA,220013,SHETTYHALLI,1,2.4548263549804688,2.4548263549804688,2.4548263549804688,1,1,direct_grid,
KARNATAKA,Shivamogga,5902,SHIVAMOGGA,220014,SIRIGERE,1,3.0702760219573975,3.0702760219573975,3.0702760219573975,1,3,direct_grid,
